"entrezgene","sample_1","sample_2","sample_3"
14121,6,0,4
14123,19,167,447
14125,0,0,0
14126,0,0,0
14127,38,37,48
14128,235,313,31
14129,12,9,7
14130,1,10,9
14131,4,9,9
14132,19,127,198
14133,0,2,3
14134,0,0,3
14137,68,172,883
14148,59,61,85
14149,3,15,31
14151,226,167,249
14154,20,137,512
14155,228,579,1436
14156,16,39,102
14158,73,124,257
14159,3,28,83
14160,258,487,384
14161,0,0,0
14163,14,149,329
14164,0,10,20
14165,72,55,111
14166,41,23,84
14167,9,0,5
14168,52,43,115
14169,1,2,15
14170,2,0,3
14171,0,1,18
14172,31,36,135
14173,5,23,45
14174,0,0,0
14175,0,0,1
14176,4555,243,646
14177,0,0,1
14178,19,35,14
14179,0,0,0
14180,100,123,163
14181,3,0,2
14182,273,894,3131
14183,145,275,853
14184,15,14,22
14186,0,4,6
14187,3,12,58
14190,9,1,0
14191,2,0,3
14194,53,85,306
14198,2,5,13
14199,137,99,211
14200,5,22,18
14201,27,109,203
14202,5,3,9
14204,1,6,12
14205,2,5,4
14208,42,189,658
14211,282,404,1028
14218,246,820,2315
14219,35,76,63
14221,1,5,66
14225,372,947,2593
14226,3,20,59
14227,6,56,154
14228,50,467,1641
14229,5,42,149
14230,26,281,643
14231,49,48,64
14232,21,166,338
14233,0,0,4
14234,12,1,13
14235,41,232,993
14236,51,76,93
14237,0,0,2
14238,260,318,694
14239,0,3,6
14240,0,0,0
14241,688,1093,376
14245,21,16,70
14247,40,85,217
14248,82,216,750
14251,39,66,177
14252,23,141,204
14254,63,185,458
14255,0,0,4
14256,4,10,11
14257,35,143,341
14260,22,33,48
14261,144,142,615
14262,0,0,0
14263,21,9,47
14264,26,147,189
14265,133,237,468
14266,68,62,145
14268,2145,5091,15893
14269,777,371,1017
14270,119,325,721
14272,125,194,435
14275,0,0,1
14276,0,5,11
14281,0,3,7
