"entrezgene","sample_1","sample_2","sample_3"
13653,42,31,18
13654,8,0,4
13655,4,0,2
13656,0,0,0
13660,63,33,39
13661,18,12,5
13663,243,114,109
13664,554,171,139
13665,991,151,167
13666,98,24,33
13667,84,20,24
13669,6295,755,1018
13680,894,143,126
13681,1363,538,441
13682,1841,766,1002
13684,462,239,238
13685,38,30,19
13688,304,188,145
13690,9000,2236,2251
13706,0,0,1
13709,219,122,129
13710,2,0,1
13711,4,0,2
13712,244,120,127
13713,678,220,186
13714,436,188,272
13716,105,50,27
13717,884,286,157
13722,175,57,41
13723,19,14,11
13726,338,115,67
13728,239,92,85
13730,1264,206,339
13731,382,345,292
13732,134,41,62
13733,28,16,13
13796,0,0,0
13797,27,0,2
13798,0,3,1
13799,0,4,6
13800,551,125,111
13801,3,0,0
13803,121,118,57
13804,70,22,27
13805,122,80,66
13806,60,37,54
13807,52,59,43
13808,49,13,15
13809,74,103,89
13813,29,42,24
13819,812,94,105
13821,320,132,127
13822,832,573,488
13823,2039,340,394
13824,91,16,16
13828,11,8,5
13829,16,4,6
13830,17,35,22
13831,762,192,213
13835,41,11,8
13836,26,4,3
13837,1963,421,588
13838,912,504,504
13839,449,27,31
13840,4,0,2
13841,4800,501,590
13842,0,0,4
13844,323,116,118
13845,1066,121,123
13846,437,258,160
13848,57,31,28
13849,11,3,2
13850,10,5,0
13852,83,43,40
13853,13,8,7
13854,97,41,51
13855,222,93,64
13856,1,0,0
13857,10,9,3
13858,439,122,129
13859,822,259,231
13860,302,74,85
13861,1,0,0
13863,0,0,0
13864,26,18,16
13865,125,52,78
13866,229,114,128
13867,4,5,7
13869,5,1,3
13870,64,36,27
13871,30,19,18
13872,93,62,51
13874,0,0,0
13875,57,51,55
13876,328,42,26
13877,316,193,224
13884,2,0,0
13885,473,108,95
13897,0,0,0
13909,6,0,0
13924,110,155,121
13929,183,119,122
13972,35,17,16
13982,5,0,0
13983,18,27,19
13984,0,0,0
13990,444,112,154
13992,116,64,36
13998,162,49,35
13999,2137,836,843
14000,578,169,192
14004,993,289,264
14007,199,43,45
14008,1,1,0
14009,170,22,23
14011,206,65,93
14012,2,12,1
14013,514,60,104
14017,12,8,8
14020,811,203,201
14025,125,53,67
14026,315,180,163
14027,55,13,8
14028,0,0,0
14029,0,0,0
14030,3244,1107,1075
14038,2,0,0
14042,725,134,207
14043,814,217,218
14048,166,57,52
14049,8,0,0
14050,367,87,106
14051,294,202,160
14055,93,66,88
14056,953,274,293
14057,175,117,127
14058,47,300,320
14060,1,0,0
14061,2,1,1
14062,1139,166,186
14063,21,6,3
14064,90,8,6
14065,8,4,2
14066,4,8,7
14067,12,1,6
14068,1,0,0
14069,87,25,16
14070,32,4,3
14071,0,0,0
14073,37,0,0
14077,8,6,8
14079,0,0,1
14080,1,0,0
14081,81,47,35
14082,862,1032,1063
14083,447,111,152
14084,214,57,92
14085,18,4,11
14086,565,159,163
14087,102,50,32
14088,84,24,47
14089,30,52,26
14102,8,6,14
14103,0,0,0
14104,412,264,291
14105,945,222,230
14106,0,0,0
14107,13145,1018,2113
